ano;uf;cod1;cod2;nome;habitantes
2018;MS;50;01102;Aquidauana;47784
2018;MS;50;01243;Aral Moreira;11963
2018;MS;50;01508;Bandeirantes;6829
2018;MS;50;01904;Bataguassu;22717
2018;MS;50;02001;Batayporã;11305
2018;MS;50;02100;Bela Vista;24508
2018;MS;50;02159;Bodoquena;7817
2018;MS;50;02209;Bonito;21738
2018;MS;50;02308;Brasilândia;11891
2018;MS;50;02407;Caarapó;29743
2018;MS;50;02605;Camapuã;13727
2018;MS;50;02704;Campo Grande;885711
2018;MS;50;02803;Caracol;6049
2018;MS;50;02902;Cassilândia;21876
2018;MS;50;02951;Chapadão do Sul;24559
2018;MS;50;03108;Corguinho;5839
2018;MS;50;03157;Coronel Sapucaia;15152
2018;MS;50;03207;Corumbá;110806
2018;MS;50;03256;Costa Rica;20496
2018;MS;50;03306;Coxim;33516
2018;MS;50;03454;Deodápolis;12868
2018;MS;50;03488;Dois Irmãos do Buriti;11239
2018;MS;50;03504;Douradina;5889
2018;MS;50;03702;Dourados;220965
2018;MS;50;03751;Eldorado;12305
2018;MS;50;03801;Fátima do Sul;19234
2018;MS;50;03900;Figueirão;3044
2018;MS;50;04007;Glória de Dourados;9981
2018;MS;50;04106;Guia Lopes da Laguna;9968
2018;MS;50;04304;Iguatemi;15977
2018;MS;50;04403;Inocência;7625
2018;MS;50;04502;Itaporã;23886
2018;MS;50;04601;Itaquiraí;20905
2018;MS;50;04700;Ivinhema;23140
2018;MS;50;04809;Japorã;8976
2018;MS;50;04908;Jaraguari;7108
2018;MS;50;05004;Jardim;25967
2018;MS;50;05103;Jateí;4034
2018;MS;50;05152;Juti;6638
2018;MS;50;05202;Ladário;22968
2018;MS;50;05251;Laguna Carapã;7267
2018;MS;50;05400;Maracaju;45932
2018;MS;50;05608;Miranda;27795
2018;MS;50;05681;Mundo Novo;18256
2018;MS;50;05707;Naviraí;54051
2018;MS;50;05806;Nioaque;14085
2018;MS;50;06002;Nova Alvorada do Sul;21300
2018;MS;50;06200;Nova Andradina;53517
2018;MS;50;06259;Novo Horizonte do Sul;3947
2018;MS;50;06275;Paraíso das Águas;5455
2018;MS;50;06309;Paranaíba;42010
2018;MS;50;06358;Paranhos;14048
2018;MS;50;06408;Pedro Gomes;7666
2018;MS;50;06606;Ponta Porã;91082
2018;MS;50;06903;Porto Murtinho;17078
2018;MS;50;07109;Ribas do Rio Pardo;24258
2018;MS;50;07208;Rio Brilhante;36830
2018;MS;50;07307;Rio Negro;4819
2018;MS;50;07406;Rio Verde de Mato Grosso;19682
2018;MS;50;07505;Rochedo;5403
2018;MS;50;07554;Santa Rita do Pardo;7801
2018;MS;50;07695;São Gabriel do Oeste;26363
2018;MS;50;07703;Sete Quedas;10812
2018;MS;50;07802;Selvíria;6515
2018;MS;50;07901;Sidrolândia;56081
2018;MS;50;07935;Sonora;18828
2018;MS;50;07950;Tacuru;11427
2018;MS;50;07976;Taquarussu;3583
2018;MS;50;08008;Terenos;21311
2018;MS;50;08305;Três Lagoas;119465
2018;MS;50;08404;Vicentina;6067
2018;MT;51;00102;Acorizal;5424
2018;MT;51;00201;Água Boa;25229
2018;MT;51;00250;Alta Floresta;51615
2018;MT;51;00300;Alto Araguaia;18703
2018;MT;51;00359;Alto Boa Vista;6659
2018;MT;51;00409;Alto Garças;11868
2018;MT;51;00508;Alto Paraguai;11238
2018;MT;51;00607;Alto Taquari;10557
2018;MT;51;00805;Apiacás;9979
2018;MT;51;01001;Araguaiana;3119
2018;MT;51;01209;Araguainha;956
2018;MT;51;01258;Araputanga;16690
2018;MT;51;01308;Arenápolis;9714
2018;MT;51;01407;Aripuanã;21987
2018;MT;51;01605;Barão de Melgaço;8563
2018;MT;51;01704;Barra do Bugres;34619
2018;MT;51;01803;Barra do Garças;60661
2018;MT;51;01852;Bom Jesus do Araguaia;6452
2018;MT;51;01902;Brasnorte;19248
2018;MT;51;02504;Cáceres;93882
2018;MT;51;02603;Campinápolis;15830
2018;MT;51;02637;Campo Novo do Parecis;34558
2018;MT;51;02678;Campo Verde;42871
2018;MT;51;02686;Campos de Júlio;6710
2018;MT;51;02694;Canabrava do Norte;4761
2018;MT;51;02702;Canarana;21311
2018;MT;51;02793;Carlinda;10413
2018;MT;51;02850;Castanheira;8695
2018;MT;51;03007;Chapada dos Guimarães;19588
2018;MT;51;03056;Cláudia;12052
2018;MT;51;03106;Cocalinho;5691
2018;MT;51;03205;Colíder;33224
2018;MT;51;03254;Colniza;37280
2018;MT;51;03304;Comodoro;20513
2018;MT;51;03353;Confresa;30347
2018;MT;51;03361;Conquista D'Oeste;3973
2018;MT;51;03379;Cotriguaçu;19254
2018;MT;51;03403;Cuiabá;607153
2018;MT;51;03437;Curvelândia;5192
2018;MT;51;03452;Denise;9377
2018;MT;51;03502;Diamantino;21904
2018;MT;51;03601;Dom Aquino;8199
2018;MT;51;03700;Feliz Natal;13857
2018;MT;51;03809;Figueirópolis D'Oeste;3537
2018;MT;51;03858;Gaúcha do Norte;7513
2018;MT;51;03908;General Carneiro;5487
2018;MT;51;03957;Glória D'Oeste;3045
2018;MT;51;04104;Guarantã do Norte;35497
2018;MT;51;04203;Guiratinga;15035
2018;MT;51;04500;Indiavaí;2725
2018;MT;51;04526;Ipiranga do Norte;7395
2018;MT;51;04542;Itanhangá;6587
2018;MT;51;04559;Itaúba;3901
2018;MT;51;04609;Itiquira;13163
2018;MT;51;04807;Jaciara;27628
2018;MT;51;04906;Jangada;8366
2018;MT;51;05002;Jauru;9006
2018;MT;51;05101;Juara;34815
2018;MT;51;05150;Juína;40905
2018;MT;51;05176;Juruena;15370
2018;MT;51;05200;Juscimeira;11275
2018;MT;51;05234;Lambari D'Oeste;6059
2018;MT;51;05259;Lucas do Rio Verde;63411
2018;MT;51;05309;Luciara;2099
2018;MT;51;05507;Vila Bela da Santíssima Trindade;15983
2018;MT;51;05580;Marcelândia;10700
2018;MT;51;05606;Matupá;16334
2018;MT;51;05622;Mirassol d'Oeste;27536
2018;MT;51;05903;Nobres;15338
2018;MT;51;06000;Nortelândia;6056
2018;MT;51;06109;Nossa Senhora do Livramento;13231
2018;MT;51;06158;Nova Bandeirantes;14909
2018;MT;51;06174;Nova Nazaré;3765
2018;MT;51;06182;Nova Lacerda;6526
2018;MT;51;06190;Nova Santa Helena;3699
2018;MT;51;06208;Nova Brasilândia;3928
2018;MT;51;06216;Nova Canaã do Norte;12739
2018;MT;51;06224;Nova Mutum;43919
2018;MT;51;06232;Nova Olímpia;20034
2018;MT;51;06240;Nova Ubiratã;11694
2018;MT;51;06257;Nova Xavantina;21231
2018;MT;51;06265;Novo Mundo;8990
2018;MT;51;06273;Novo Horizonte do Norte;3985
2018;MT;51;06281;Novo São Joaquim;5199
2018;MT;51;06299;Paranaíta;11193
2018;MT;51;06307;Paranatinga;22246
2018;MT;51;06315;Novo Santo Antônio;2574
2018;MT;51;06372;Pedra Preta;17456
2018;MT;51;06422;Peixoto de Azevedo;34607
2018;MT;51;06455;Planalto da Serra;2676
2018;MT;51;06505;Poconé;32768
2018;MT;51;06653;Pontal do Araguaia;6578
2018;MT;51;06703;Ponte Branca;1602
2018;MT;51;06752;Pontes e Lacerda;45093
2018;MT;51;06778;Porto Alegre do Norte;12347
2018;MT;51;06802;Porto dos Gaúchos;5429
2018;MT;51;06828;Porto Esperidião;11935
2018;MT;51;06851;Porto Estrela;3050
2018;MT;51;07008;Poxoréu;16421
2018;MT;51;07040;Primavera do Leste;61038
2018;MT;51;07065;Querência;17014
2018;MT;51;07107;São José dos Quatro Marcos;18967
2018;MT;51;07156;Reserva do Cabaçal;2721
2018;MT;51;07180;Ribeirão Cascalheira;10081
2018;MT;51;07198;Ribeirãozinho;2388
2018;MT;51;07206;Rio Branco;5159
2018;MT;51;07248;Santa Carmem;4486
2018;MT;51;07263;Santo Afonso;3136
2018;MT;51;07297;São José do Povo;4021
2018;MT;51;07305;São José do Rio Claro;20312
2018;MT;51;07354;São José do Xingu;5569
2018;MT;51;07404;São Pedro da Cipa;4674
2018;MT;51;07578;Rondolândia;3966
2018;MT;51;07602;Rondonópolis;228857
2018;MT;51;07701;Rosário Oeste;17237
2018;MT;51;07743;Santa Cruz do Xingu;2495
2018;MT;51;07750;Salto do Céu;3437
2018;MT;51;07768;Santa Rita do Trivelato;3330
2018;MT;51;07776;Santa Terezinha;8281
2018;MT;51;07792;Santo Antônio do Leste;5023
2018;MT;51;07800;Santo Antônio do Leverger;16433
2018;MT;51;07859;São Félix do Araguaia;11615
2018;MT;51;07875;Sapezal;25054
2018;MT;51;07883;Serra Nova Dourada;1622
2018;MT;51;07909;Sinop;139935
2018;MT;51;07925;Sorriso;87815
2018;MT;51;07941;Tabaporã;9565
2018;MT;51;07958;Tangará da Serra;101764
2018;MT;51;08006;Tapurah;13359
2018;MT;51;08055;Terra Nova do Norte;9862
2018;MT;51;08105;Tesouro;3786
2018;MT;51;08204;Torixoréu;3672
2018;MT;51;08303;União do Sul;3562
2018;MT;51;08352;Vale de São Domingos;3128
2018;MT;51;08402;Várzea Grande;282009
2018;MT;51;08501;Vera;11216
2018;MT;51;08600;Vila Rica;25570
2018;MT;51;08808;Nova Guarita;4578
2018;MT;51;08857;Nova Marilândia;3249
2018;MT;51;08907;Nova Maringá;8428
2018;MT;51;08956;Nova Monte Verde;9078
2018;GO;52;00050;Abadia de Goiás;8583
2018;GO;52;00100;Abadiânia;19614
2018;GO;52;00134;Acreúna;22182
2018;GO;52;00159;Adelândia;2517
2018;GO;52;00175;Água Fria de Goiás;5676
2018;GO;52;00209;Água Limpa;1872
2018;GO;52;00258;Águas Lindas de Goiás;207070
2018;GO;52;00308;Alexânia;27288
2018;GO;52;00506;Aloândia;2005
2018;GO;52;00555;Alto Horizonte;6218
2018;GO;52;00605;Alto Paraíso de Goiás;7558
2018;GO;52;00803;Alvorada do Norte;8614
2018;GO;52;00829;Amaralina;3778
2018;GO;52;00852;Americano do Brasil;6057
2018;GO;52;00902;Amorinópolis;3185
2018;GO;52;01108;Anápolis;381970
2018;GO;52;01207;Anhanguera;1137
2018;GO;52;01306;Anicuns;21717
2018;GO;52;01405;Aparecida de Goiânia;565957
2018;GO;52;01454;Aparecida do Rio Doce;2474
2018;GO;52;01504;Aporé;4163
2018;GO;52;01603;Araçu;3560
2018;GO;52;01702;Aragarças;19959
2018;GO;52;01801;Aragoiânia;10116
2018;GO;52;02155;Araguapaz;7756
2018;GO;52;02353;Arenópolis;2689
2018;GO;52;02502;Aruanã;9635
2018;GO;52;02601;Aurilândia;3184
2018;GO;52;02809;Avelinópolis;2425
2018;GO;52;03104;Baliza;4992
2018;GO;52;03203;Barro Alto;10922
2018;GO;52;03302;Bela Vista de Goiás;29448
2018;GO;52;03401;Bom Jardim de Goiás;8813
2018;GO;52;03500;Bom Jesus de Goiás;24776
2018;GO;52;03559;Bonfinópolis;9488
2018;GO;52;03575;Bonópolis;4316
2018;GO;52;03609;Brazabrantes;3659
2018;GO;52;03807;Britânia;5761
2018;GO;52;03906;Buriti Alegre;9433
2018;GO;52;03939;Buriti de Goiás;2501
2018;GO;52;03962;Buritinópolis;3302
2018;GO;52;04003;Cabeceiras;7939
2018;GO;52;04102;Cachoeira Alta;12297
2018;GO;52;04201;Cachoeira de Goiás;1361
2018;GO;52;04250;Cachoeira Dourada;8102
2018;GO;52;04300;Caçu;15743
2018;GO;52;04409;Caiapônia;18715
2018;GO;52;04508;Caldas Novas;89087
2018;GO;52;04557;Caldazinha;3759
2018;GO;52;04607;Campestre de Goiás;3610
2018;GO;52;04656;Campinaçu;3649
2018;GO;52;04706;Campinorte;12486
2018;GO;52;04805;Campo Alegre de Goiás;7437
2018;GO;52;04854;Campo Limpo de Goiás;7636
2018;GO;52;04904;Campos Belos;19764
2018;GO;52;04953;Campos Verdes;2459
2018;GO;52;05000;Carmo do Rio Verde;9976
2018;GO;52;05059;Castelândia;3464
2018;GO;52;05109;Catalão;106618
2018;GO;52;05208;Caturaí;5038
2018;GO;52;05307;Cavalcante;9693
2018;GO;52;05406;Ceres;22074
2018;GO;52;05455;Cezarina;8507
2018;GO;52;05471;Chapadão do Céu;9842
2018;GO;52;05497;Cidade Ocidental;69829
2018;GO;52;05513;Cocalzinho de Goiás;19971
2018;GO;52;05521;Colinas do Sul;3404
2018;GO;52;05703;Córrego do Ouro;2364
2018;GO;52;05802;Corumbá de Goiás;11050
2018;GO;52;05901;Corumbaíba;9574
2018;GO;52;06206;Cristalina;57759
2018;GO;52;06305;Cristianópolis;2968
2018;GO;52;06404;Crixás;16852
2018;GO;52;06503;Cromínia;3500
2018;GO;52;06602;Cumari;2871
2018;GO;52;06701;Damianópolis;3315
2018;GO;52;06800;Damolândia;2923
2018;GO;52;06909;Davinópolis;2094
2018;GO;52;07105;Diorama;2488
2018;GO;52;07253;Doverlândia;7398
2018;GO;52;07352;Edealina;3710
2018;GO;52;07402;Edéia;12276
2018;GO;52;07501;Estrela do Norte;3286
2018;GO;52;07535;Faina;6678
2018;GO;52;07600;Fazenda Nova;5722
2018;GO;52;07808;Firminópolis;13131
2018;GO;52;07907;Flores de Goiás;16100
2018;GO;52;08004;Formosa;119506
2018;GO;52;08103;Formoso;4325
2018;GO;52;08152;Gameleira de Goiás;3753
2018;GO;52;08301;Divinópolis de Goiás;4830
2018;GO;52;08400;Goianápolis;11239
2018;GO;52;08509;Goiandira;5574
2018;GO;52;08608;Goianésia;69072
2018;GO;52;08707;Goiânia;1495705
2018;GO;52;08806;Goianira;43260
2018;GO;52;08905;Goiás;22916
2018;GO;52;09101;Goiatuba;33986
2018;GO;52;09150;Gouvelândia;5806
2018;GO;52;09200;Guapó;14211
2018;GO;52;09291;Guaraíta;2041
2018;GO;52;09408;Guarani de Goiás;3940
2018;GO;52;09457;Guarinos;1852
2018;GO;52;09606;Heitoraí;3714
2018;GO;52;09705;Hidrolândia;21278
2018;GO;52;09804;Hidrolina;3622
2018;GO;52;09903;Iaciara;13808
2018;GO;52;09937;Inaciolândia;6152
2018;GO;52;09952;Indiara;15431
2018;GO;52;10000;Inhumas;52465
2018;GO;52;10109;Ipameri;26792
2018;GO;52;10158;Ipiranga de Goiás;2893
2018;GO;52;10208;Iporá;31563
2018;GO;52;10307;Israelândia;2815
2018;GO;52;10406;Itaberaí;42163
2018;GO;52;10562;Itaguari;4668
2018;GO;52;10604;Itaguaru;5269
2018;GO;52;10802;Itajá;4605
2018;GO;52;10901;Itapaci;22533
2018;GO;52;11008;Itapirapuã;5316
2018;GO;52;11206;Itapuranga;25856
2018;GO;52;11305;Itarumã;7097
2018;GO;52;11404;Itauçu;8916
2018;GO;52;11503;Itumbiara;103652
2018;GO;52;11602;Ivolândia;2406
2018;GO;52;11701;Jandaia;6073
2018;GO;52;11800;Jaraguá;49667
2018;GO;52;11909;Jataí;99674
2018;GO;52;12006;Jaupaci;2898
2018;GO;52;12055;Jesúpolis;2474
2018;GO;52;12105;Joviânia;7372
2018;GO;52;12204;Jussara;18587
2018;GO;52;12253;Lagoa Santa;1555
2018;GO;52;12303;Leopoldo de Bulhões;7643
2018;GO;52;12501;Luziânia;205023
2018;GO;52;12600;Mairipotaba;2373
2018;GO;52;12709;Mambaí;8680
2018;GO;52;12808;Mara Rosa;9646
2018;GO;52;12907;Marzagão;2223
2018;GO;52;12956;Matrinchã;4366
2018;GO;52;13004;Maurilândia;13829
2018;GO;52;13053;Mimoso de Goiás;2612
2018;GO;52;13087;Minaçu;29353
2018;GO;52;13103;Mineiros;65420
2018;GO;52;13400;Moiporá;1557
2018;GO;52;13509;Monte Alegre de Goiás;8527
2018;GO;52;13707;Montes Claros de Goiás;8063
2018;GO;52;13756;Montividiu;13115
2018;GO;52;13772;Montividiu do Norte;4449
2018;GO;52;13806;Morrinhos;45716
2018;GO;52;13855;Morro Agudo de Goiás;2264
2018;GO;52;13905;Mossâmedes;4377
2018;GO;52;14002;Mozarlândia;15444
2018;GO;52;14051;Mundo Novo;5066
2018;GO;52;14101;Mutunópolis;3793
2018;GO;52;14408;Nazário;9022
2018;GO;52;14507;Nerópolis;29293
2018;GO;52;14606;Niquelândia;46039
2018;GO;52;14705;Nova América;2346
2018;GO;52;14804;Nova Aurora;2199
2018;GO;52;14838;Nova Crixás;12791
2018;GO;52;14861;Nova Glória;8218
2018;GO;52;14879;Nova Iguaçu de Goiás;2923
2018;GO;52;14903;Nova Roma;3293
2018;GO;52;15009;Nova Veneza;9684
2018;GO;52;15207;Novo Brasil;2985
2018;GO;52;15231;Novo Gama;113679
2018;GO;52;15256;Novo Planalto;4445
2018;GO;52;15306;Orizona;15502
2018;GO;52;15405;Ouro Verde de Goiás;3797
2018;GO;52;15504;Ouvidor;6549
2018;GO;52;15603;Padre Bernardo;33228
2018;GO;52;15652;Palestina de Goiás;3460
2018;GO;52;15702;Palmeiras de Goiás;28313
2018;GO;52;15801;Palmelo;2380
2018;GO;52;15900;Palminópolis;3589
2018;GO;52;16007;Panamá;2627
2018;GO;52;16304;Paranaiguara;9972
2018;GO;52;16403;Paraúna;10995
2018;GO;52;16452;Perolândia;3116
2018;GO;52;16809;Petrolina de Goiás;10301
2018;GO;52;16908;Pilar de Goiás;2314
2018;GO;52;17104;Piracanjuba;24499
2018;GO;52;17203;Piranhas;10501
2018;GO;52;17302;Pirenópolis;24749
2018;GO;52;17401;Pires do Rio;31225
2018;GO;52;17609;Planaltina;89181
2018;GO;52;17708;Pontalina;17777
2018;GO;52;18003;Porangatu;45151
2018;GO;52;18052;Porteirão;3830
2018;GO;52;18102;Portelândia;4000
2018;GO;52;18300;Posse;36375
2018;GO;52;18391;Professor Jamil;3243
2018;GO;52;18508;Quirinópolis;49416
2018;GO;52;18607;Rialma;10896
2018;GO;52;18706;Rianápolis;4784
2018;GO;52;18789;Rio Quente;4371
2018;GO;52;18805;Rio Verde;229651
2018;GO;52;18904;Rubiataba;19815
2018;GO;52;19001;Sanclerlândia;7642
2018;GO;52;19100;Santa Bárbara de Goiás;6485
2018;GO;52;19209;Santa Cruz de Goiás;2892
2018;GO;52;19258;Santa Fé de Goiás;5393
2018;GO;52;19308;Santa Helena de Goiás;38485
2018;GO;52;19357;Santa Isabel;3803
2018;GO;52;19407;Santa Rita do Araguaia;8573
2018;GO;52;19456;Santa Rita do Novo Destino;3331
2018;GO;52;19506;Santa Rosa de Goiás;2388
2018;GO;52;19605;Santa Tereza de Goiás;3431
2018;GO;52;19704;Santa Terezinha de Goiás;8931
2018;GO;52;19712;Santo Antônio da Barra;4787
2018;GO;52;19738;Santo Antônio de Goiás;6123
2018;GO;52;19753;Santo Antônio do Descoberto;73636
2018;GO;52;19803;São Domingos;12791
2018;GO;52;19902;São Francisco de Goiás;6260
2018;GO;52;20009;São João d'Aliança;13387
2018;GO;52;20058;São João da Paraúna;1417
2018;GO;52;20108;São Luís de Montes Belos;33470
2018;GO;52;20157;São Luiz do Norte;5117
2018;GO;52;20207;São Miguel do Araguaia;22067
2018;GO;52;20264;São Miguel do Passa Quatro;4032
2018;GO;52;20280;São Patrício;2035
2018;GO;52;20405;São Simão;20297
2018;GO;52;20454;Senador Canedo;112224
2018;GO;52;20504;Serranópolis;8445
2018;GO;52;20603;Silvânia;20573
2018;GO;52;20686;Simolândia;6832
2018;GO;52;20702;Sítio d'Abadia;2977
2018;GO;52;21007;Taquaral de Goiás;3537
2018;GO;52;21080;Teresina de Goiás;3416
2018;GO;52;21197;Terezópolis de Goiás;7897
2018;GO;52;21304;Três Ranchos;2837
2018;GO;52;21403;Trindade;125328
2018;GO;52;21452;Trombas;3501
2018;GO;52;21502;Turvânia;4633
2018;GO;52;21551;Turvelândia;5195
2018;GO;52;21577;Uirapuru;2868
2018;GO;52;21601;Uruaçu;40217
2018;GO;52;21700;Uruana;13868
2018;GO;52;21809;Urutaí;3078
2018;GO;52;21858;Valparaíso de Goiás;164723
2018;GO;52;21908;Varjão;3816
2018;GO;52;22005;Vianópolis;13746
2018;GO;52;22054;Vicentinópolis;8611
2018;GO;52;22203;Vila Boa;6026
2018;GO;52;22302;Vila Propício;5758
2018;DF;53;00108;Brasília;2974703
2019;RO;11;00015;Alta Floresta D'Oeste;22945
2019;RO;11;00023;Ariquemes;107863
2019;RO;11;00031;Cabixi;5312
2019;RO;11;00049;Cacoal;85359
2019;RO;11;00056;Cerejeiras;16323
2019;RO;11;00064;Colorado do Oeste;15882
2019;RO;11;00072;Corumbiara;7391
2019;RO;11;00080;Costa Marques;18331
2019;RO;11;00098;Espigão D'Oeste;32374
2019;RO;11;00106;Guajará-Mirim;46174
2019;RO;11;00114;Jaru;51775
2019;RO;11;00122;Ji-Paraná;128969
2019;RO;11;00130;Machadinho D'Oeste;39991
2019;RO;11;00148;Nova Brasilândia D'Oeste;20474
2019;RO;11;00155;Ouro Preto do Oeste;36035
2019;RO;11;00189;Pimenta Bueno;36660
2019;RO;11;00205;Porto Velho;529544
2019;RO;11;00254;Presidente Médici;18986
2019;RO;11;00262;Rio Crespo;3764
2019;RO;11;00288;Rolim de Moura;55058
2019;RO;11;00296;Santa Luzia D'Oeste;6495
2019;RO;11;00304;Vilhena;99854
2019;RO;11;00320;São Miguel do Guaporé;23005
2019;RO;11;00338;Nova Mamoré;30583
2019;RO;11;00346;Alvorada D'Oeste;14411
2019;RO;11;00379;Alto Alegre dos Parecis;13241
2019;RO;11;00403;Alto Paraíso;21428
2019;RO;11;00452;Buritis;39654
2019;RO;11;00502;Novo Horizonte do Oeste;8538
2019;RO;11;00601;Cacaulândia;6230
2019;RO;11;00700;Campo Novo de Rondônia;14139
2019;RO;11;00809;Candeias do Jamari;26693
2019;RO;11;00908;Castanheiras;3052
2019;RO;11;00924;Chupinguaia;11182
2019;RO;11;00940;Cujubim;25215
2019;RO;11;01005;Governador Jorge Teixeira;7767
2019;RO;11;01104;Itapuã do Oeste;10458
2019;RO;11;01203;Ministro Andreazza;9660
2019;RO;11;01302;Mirante da Serra;10947
2019;RO;11;01401;Monte Negro;15852
2019;RO;11;01435;Nova União;6970
2019;RO;11;01450;Parecis;6074
2019;RO;11;01468;Pimenteiras do Oeste;2169
2019;RO;11;01476;Primavera de Rondônia;2856
2019;RO;11;01484;São Felipe D'Oeste;5172
2019;RO;11;01492;São Francisco do Guaporé;20266
2019;RO;11;01500;Seringueiras;11856
2019;RO;11;01559;Teixeirópolis;4308
2019;RO;11;01609;Theobroma;10444
2019;RO;11;01708;Urupá;11467
2019;RO;11;01757;Vale do Anari;11204
2019;RO;11;01807;Vale do Paraíso;6825
2019;AC;12;00013;Acrelândia;15256
2019;AC;12;00054;Assis Brasil;7417
2019;AC;12;00104;Brasiléia;26278
2019;AC;12;00138;Bujari;10266
2019;AC;12;00179;Capixaba;11733
2019;AC;12;00203;Cruzeiro do Sul;88376
2019;AC;12;00252;Epitaciolândia;18411
2019;AC;12;00302;Feijó;34780
2019;AC;12;00328;Jordão;8317
2019;AC;12;00336;Mâncio Lima;18977
2019;AC;12;00344;Manoel Urbano;9459
2019;AC;12;00351;Marechal Thaumaturgo;18867
2019;AC;12;00385;Plácido de Castro;19761
2019;AC;12;00393;Porto Walter;11982
2019;AC;12;00401;Rio Branco;407319
2019;AC;12;00427;Rodrigues Alves;18930
2019;AC;12;00435;Santa Rosa do Purus;6540
2019;AC;12;00450;Senador Guiomard;23024
2019;AC;12;00500;Sena Madureira;45848
2019;AC;12;00609;Tarauacá;42567
2019;AC;12;00708;Xapuri;19323
2019;AC;12;00807;Porto Acre;18504
2019;AM;13;00029;Alvarães;16041
2019;AM;13;00060;Amaturá;11536
2019;AM;13;00086;Anamã;13614
2019;AM;13;00102;Anori;21010
2019;AM;13;00144;Apuí;21973
2019;AM;13;00201;Atalaia do Norte;19921
2019;AM;13;00300;Autazes;39565
2019;AM;13;00409;Barcelos;27502
2019;AM;13;00508;Barreirinha;32041
2019;AM;13;00607;Benjamin Constant;42984
2019;AM;13;00631;Beruri;19679
2019;AM;13;00680;Boa Vista do Ramos;19207
2019;AM;13;00706;Boca do Acre;34308
2019;AM;13;00805;Borba;41161
2019;AM;13;00839;Caapiranga;13081
2019;AM;13;00904;Canutama;15629
2019;AM;13;01001;Carauari;28294
2019;AM;13;01100;Careiro;37869
2019;AM;13;01159;Careiro da Várzea;30225
2019;AM;13;01209;Coari;85097
2019;AM;13;01308;Codajás;28637
2019;AM;13;01407;Eirunepé;35273
2019;AM;13;01506;Envira;20033
2019;AM;13;01605;Fonte Boa;17609
2019;AM;13;01654;Guajará;16678
2019;AM;13;01704;Humaitá;55080
2019;AM;13;01803;Ipixuna;29689
2019;AM;13;01852;Iranduba;48296
2019;AM;13;01902;Itacoatiara;101337
2019;AM;13;01951;Itamarati;7851
2019;AM;13;02009;Itapiranga;9148
2019;AM;13;02108;Japurá;2755
2019;AM;13;02207;Juruá;14712
2019;AM;13;02306;Jutaí;14317
2019;AM;13;02405;Lábrea;46069
2019;AM;13;02504;Manacapuru;97377
2019;AM;13;02553;Manaquiri;32105
2019;AM;13;02603;Manaus;2182763
2019;AM;13;02702;Manicoré;55751
2019;AM;13;02801;Maraã;18224
2019;AM;13;02900;Maués;63905
2019;AM;13;03007;Nhamundá;21173
2019;AM;13;03106;Nova Olinda do Norte;37378
2019;AM;13;03205;Novo Airão;19454
2019;AM;13;03304;Novo Aripuanã;25644
2019;AM;13;03403;Parintins;114273
2019;AM;13;03502;Pauini;19426
2019;AM;13;03536;Presidente Figueiredo;36279
2019;AM;13;03569;Rio Preto da Eva;33347
2019;AM;13;03601;Santa Isabel do Rio Negro;25156
2019;AM;13;03700;Santo Antônio do Içá;21602
2019;AM;13;03809;São Gabriel da Cachoeira;45564
2019;AM;13;03908;São Paulo de Olivença;39299
2019;AM;13;03957;São Sebastião do Uatumã;14020
2019;AM;13;04005;Silves;9171
2019;AM;13;04062;Tabatinga;65844
2019;AM;13;04104;Tapauá;17156
2019;AM;13;04203;Tefé;59849
2019;AM;13;04237;Tonantins;18755
2019;AM;13;04260;Uarini;13540
2019;AM;13;04302;Urucará;16256
2019;AM;13;04401;Urucurituba;23065
2019;RR;14;00027;Amajari;12796
2019;RR;14;00050;Alto Alegre;15510
2019;RR;14;00100;Boa Vista;399213
2019;RR;14;00159;Bonfim;12409
2019;RR;14;00175;Cantá;18335
2019;RR;14;00209;Caracaraí;21926
2019;RR;14;00233;Caroebe;10169
2019;RR;14;00282;Iracema;11950
2019;RR;14;00308;Mucajaí;17853
2019;RR;14;00407;Normandia;11290
2019;RR;14;00456;Pacaraima;17401
2019;RR;14;00472;Rorainópolis;30163
2019;RR;14;00506;São João da Baliza;8201
2019;RR;14;00605;São Luiz;7986
2019;RR;14;00704;Uiramutã;10559
2019;PA;15;00107;Abaetetuba;157698
2019;PA;15;00131;Abel Figueiredo;7434
2019;PA;15;00206;Acará;55591
2019;PA;15;00305;Afuá;39218
2019;PA;15;00347;Água Azul do Norte;27430
2019;PA;15;00404;Alenquer;56789
2019;PA;15;00503;Almeirim;34109
2019;PA;15;00602;Altamira;114594
2019;PA;15;00701;Anajás;29277
2019;PA;15;00800;Ananindeua;530598
2019;PA;15;00859;Anapu;27890
2019;PA;15;00909;Augusto Corrêa;45998
2019;PA;15;00958;Aurora do Pará;31338
2019;PA;15;01006;Aveiro;16388
2019;PA;15;01105;Bagre;30673
2019;PA;15;01204;Baião;47446
2019;PA;15;01253;Bannach;3286
2019;PA;15;01303;Barcarena;124680
2019;PA;15;01402;Belém;1492745
2019;PA;15;01451;Belterra;17732
2019;PA;15;01501;Benevides;62737
2019;PA;15;01576;Bom Jesus do Tocantins;16981
2019;PA;15;01600;Bonito;16286
2019;PA;15;01709;Bragança;127686
2019;PA;15;01725;Brasil Novo;15086
2019;PA;15;01758;Brejo Grande do Araguaia;7380
2019;PA;15;01782;Breu Branco;66046
